,Unnamed: 0,PMISYR,SYSTEM,PAVTYP,CONYR,PMIS_LENGTH,LANE_MILES,PCI_2,IRI_INDX,CRACK_INDX,IRI,FRICT,FAULTAV,RUT,CRACK_RATIO,T_INDX,ACRACKH,ACRACKM,ACRACKL,TCRACKH,TCRACKM,TCRACKL,LCRACKH,LCRACKM,LCRACKL,LCRACKWH,LCRACKWM,LCRACKWL,DCRACKH,DCRACKM,DCRACKL,JTSPALLH,JTSPALLM,JTSPALL_LONG,JTSPALL_TRANS,PATCHAB,PATCHAG,PATCHES,AADT,TRUCKS,LANES,SPEED,SURFACE_TYPE,PAVTHICK,TACCDPTH,TPCCDPTH,BASEDPTH,TREATMENT,crash_count
2169,2265,2022,3,1,1994.0,0.56,1.51,63.0,54.0,63.0,132.87,49.0,0.026,0.1,36.86,90.0,58.31092601102941,613.62939906637,978.3758490629483,6.0,7.0,2.0,27.3978533461758,237.30891516107968,67.0,10.0,279.90047538169455,42.0,0.05412946428571429,1.7661576704545454,1.0820983125458548,6.0,35.0,,42.0,3588.0,392.6735188891561,6.0,7333.0,1097.0,3.0,55.0,74,10.0,7.564214440483373,10.0,6.0,PC,26
2170,2266,2022,3,1,1994.0,0.33,0.7,55.0,48.0,50.0,147.56,45.0,0.0265,0.13,50.16,13.0,58.31092601102941,613.62939906637,978.3758490629483,61.0,44.0,20.0,55.0,653.0,374.0,61.51489311706678,279.90047538169455,571.0,0.05412946428571429,1.7661576704545454,1.0820983125458548,7.679959515993053,57.0,,57.0,12785.0,836.0,39.0,7550.0,1075.0,2.0,55.0,74,10.0,7.564214440483373,10.0,6.0,PC,26
2171,2267,2022,3,1,1994.0,0.54,1.36,72.63327632543367,67.64203852718849,79.23847841989759,104.0527958038546,50.4401533018868,0.0150240185320653,0.1212167763960009,20.768690563277246,66.77609386458079,1.221435546875,99.07958984375,342.3466796875,1.999755859375,29.28662109375,178.152587890625,6.3759765625,138.12890625,541.602294921875,14.274658203125,167.046142578125,813.520263671875,0.0068359375,0.01416015625,0.0105160185864514,1.4567772264298773,2.3502219900757377,,3.347517730496454,478.247802734375,190.70654296875,7.830078125,8950.0,1144.0,3.0,55.0,74,13.024221453287195,5.164607019278299,8.086999505684627,3.228868017795353,PC,65
2172,2268,2022,3,1,1995.0,1.11,3.42,55.0,55.0,51.0,130.65,51.0,0.044,0.1,48.88,62.0,58.31092601102941,613.62939906637,978.3758490629483,23.0,21.0,16.0,27.3978533461758,51.0,57.0,61.51489311706678,279.90047538169455,143.0,0.05412946428571429,1.7661576704545454,1.0820983125458548,4.0,7.0,,40.0,1787.0,392.6735188891561,11.0,7910.0,1214.0,2.0,55.0,74,10.0,7.564214440483373,10.0,6.0,PC,89
2173,2269,2022,3,1,2006.0,3.48,7.2,79.0,72.0,84.0,93.87,62.0,0.022,0.11,15.75,99.0,58.31092601102941,613.62939906637,978.3758490629483,6.0046654608463035,39.01829500234082,3.0,27.3978533461758,237.30891516107968,87.0,61.51489311706678,279.90047538169455,88.0,0.05412946428571429,1.7661576704545454,1.0820983125458548,7.679959515993053,8.805025834638132,,2.0,924.8565434619634,269.0,1.0,3250.0,2097.0,2.0,65.0,74,10.5,7.564214440483373,11.0,11.0,PC,41
2174,2270,2022,3,1,2006.0,7.42,15.25,61.0,73.0,42.0,92.18,59.0,0.028,0.13,57.92,99.0,58.31092601102941,613.62939906637,978.3758490629483,6.0046654608463035,39.01829500234082,3.0,27.3978533461758,237.30891516107968,392.0,1.0,279.90047538169455,1024.0,0.05412946428571429,1.7661576704545454,1.0820983125458548,7.679959515993053,1.0,,3.0,362.0,325.0,4.0,2994.0,1942.0,2.0,65.0,74,10.5,7.564214440483373,11.0,11.0,PC,55
2175,2271,2022,3,1,1993.0,4.11,8.42,59.0,50.0,70.0,142.24,48.0,0.0535,0.09,30.15,96.0,58.31092601102941,613.62939906637,978.3758490629483,2.0,3.0,3.0,3.0,24.0,17.0,9.0,2.0,12.0,0.05412946428571429,1.7661576704545454,1.0820983125458548,8.0,17.0,,6.0,918.0,126.0,12.0,11856.0,711.0,2.0,55.0,74,10.0,7.564214440483373,10.0,6.0,PC,886
2176,2272,2022,3,1,1994.0,0.56,1.53,50.0,63.0,24.0,113.53,52.0,0.0305,0.1,75.74,88.0,58.31092601102941,613.62939906637,978.3758490629483,6.0,4.0,10.0,27.3978533461758,237.30891516107968,734.4432053040512,61.51489311706678,279.90047538169455,1061.3347857808894,0.05412946428571429,1.7661576704545454,1.0820983125458548,2.0,20.0,,4.0,3590.0,210.0,12.0,7225.0,1108.0,3.0,55.0,74,10.0,7.564214440483373,10.0,6.0,PC,26
2177,2273,2022,1,1,2018.0,1.03,2.06,92.0,91.0,79.44217507182603,51.22,56.0,0.025,0.06,22.823510061817487,70.86870317179512,58.31092601102941,613.62939906637,978.3758490629483,6.0046654608463035,39.01829500234082,212.15784691500377,27.3978533461758,237.30891516107968,734.4432053040512,61.51489311706678,279.90047538169455,1061.3347857808894,0.05412946428571429,1.7661576704545454,1.0820983125458548,7.679959515993053,8.805025834638132,,11.092266243472164,924.8565434619634,392.6735188891561,13.521466712279867,6900.0,5613.0,2.0,70.0,74,11.0,7.564214440483373,11.0,12.0,PC,2
2178,2274,2022,1,1,2018.0,0.96,1.92,89.0,87.0,97.0,59.69,51.0,0.0295,0.06,2.58,99.0,58.31092601102941,613.62939906637,978.3758490629483,6.0046654608463035,39.01829500234082,3.0,27.3978533461758,237.30891516107968,734.4432053040512,61.51489311706678,279.90047538169455,1061.3347857808894,0.05412946428571429,1.7661576704545454,1.0820983125458548,7.679959515993053,8.805025834638132,,11.092266243472164,924.8565434619634,392.6735188891561,13.521466712279867,6900.0,5613.0,2.0,70.0,74,11.0,7.564214440483373,11.0,12.0,PC,19
2179,2275,2022,1,1,2015.0,11.31,23.18,91.0,87.0,99.0,60.13,56.0,0.0235,0.08,0.92,70.86870317179512,58.31092601102941,613.62939906637,978.3758490629483,6.0046654608463035,39.01829500234082,212.15784691500377,27.3978533461758,1.0,1.0,61.51489311706678,1.0,2.0,0.05412946428571429,1.7661576704545454,1.0820983125458548,1.4567772264298773,2.3502219900757377,,11.092266243472164,14.0,26.0,13.521466712279867,7225.0,5659.0,2.0,70.0,74,11.0,7.564214440483373,11.0,6.0,PC,191
2180,2276,2022,1,1,2009.0,0.87,1.74,90.0,86.0,79.44217507182603,62.83,45.0,0.024,0.07,22.823510061817487,70.86870317179512,58.31092601102941,613.62939906637,978.3758490629483,6.0046654608463035,39.01829500234082,212.15784691500377,27.3978533461758,237.30891516107968,734.4432053040512,61.51489311706678,279.90047538169455,1061.3347857808894,0.05412946428571429,1.7661576704545454,1.0820983125458548,7.679959515993053,8.805025834638132,,11.092266243472164,924.8565434619634,392.6735188891561,13.521466712279867,8000.0,5847.0,2.0,70.0,74,11.0,7.564214440483373,11.0,12.0,AC,15
2181,2277,2022,1,1,2009.0,8.64,18.33,91.0,89.0,99.0,56.42,50.0,0.0235,0.08,0.56,70.86870317179512,58.31092601102941,613.62939906637,978.3758490629483,6.0046654608463035,39.01829500234082,1.0,27.3978533461758,237.30891516107968,734.4432053040512,61.51489311706678,279.90047538169455,1061.3347857808894,0.05412946428571429,1.7661576704545454,1.0820983125458548,7.679959515993053,8.805025834638132,,11.092266243472164,924.8565434619634,29.0,13.521466712279867,7680.0,5665.0,2.0,70.0,76,11.0,7.564214440483373,11.0,12.0,PC,188
2182,2278,2022,1,1,2008.0,0.66,1.68,59.0,69.0,43.0,101.37,45.0,0.03,0.11,57.42,44.0,58.31092601102941,96.0,83.0,15.0,30.0,60.0,266.0,88.0,207.0,363.0,494.0,435.0,0.05412946428571429,1.7661576704545454,1.0820983125458548,7.679959515993053,8.805025834638132,,6.0,226.0,563.0,12.0,7325.0,5384.0,3.0,70.0,71,11.0,7.564214440483373,11.0,12.0,PC,43
2183,2279,2022,1,4,1960.0,4.43,9.63,81.0,89.0,82.0,57.2,46.0,0.028624020087217296,0.16,18.49,39.0,58.31092601102941,55.0,740.0,6.0046654608463035,28.0,251.0,27.3978533461758,328.0,930.0,61.51489311706678,216.0,1029.0,0.05412946428571429,1.7661576704545454,1.0820983125458548,7.679959515993053,8.805025834638132,,11.092266243472164,924.8565434619634,171.0,1.0,8554.0,5811.0,2.0,70.0,60,16.5,17.0,9.186688249960618,4.0,AC,220
2184,2280,2022,1,4,1960.0,0.8,1.6,84.0,87.0,89.0,60.94,43.0,0.028624020087217296,0.14,10.75,56.0,58.31092601102941,613.62939906637,978.3758490629483,6.0046654608463035,11.0,196.0,27.3978533461758,67.0,761.0,61.51489311706678,8.0,531.0,0.05412946428571429,1.7661576704545454,1.0820983125458548,7.679959515993053,8.805025834638132,,11.092266243472164,924.8565434619634,170.0,1.0,9200.0,6290.0,2.0,70.0,60,17.5,18.0,9.186688249960618,4.0,AC,47
2185,2281,2022,1,4,1960.0,1.15,2.29,81.0,91.0,82.0,52.73,47.0,0.028624020087217296,0.2,17.95,54.0,58.31092601102941,613.62939906637,93.0,6.0046654608463035,19.0,195.0,27.3978533461758,287.0,971.0,61.51489311706678,358.0,1746.0,0.05412946428571429,1.7661576704545454,1.0820983125458548,7.679959515993053,8.805025834638132,,11.092266243472164,924.8565434619634,392.6735188891561,13.521466712279867,9200.0,6290.0,2.0,70.0,60,17.5,18.0,9.186688249960618,4.0,AC,72
2186,2282,2022,2,3,1996.0,2.59,5.18,92.0,93.0,94.0,46.89,47.0,0.028624020087217296,0.07,6.38,72.0,58.31092601102941,613.62939906637,978.3758490629483,6.0046654608463035,52.0,150.0,27.3978533461758,237.30891516107968,734.4432053040512,61.51489311706678,279.90047538169455,1061.3347857808894,0.05412946428571429,1.7661576704545454,1.0820983125458548,7.679959515993053,8.805025834638132,,11.092266243472164,924.8565434619634,85.0,1.0,4520.0,752.0,2.0,55.0,65,13.0,3.0,10.0,6.0,AC,42
2187,2283,2022,2,3,1928.0,1.53,3.05,85.0,81.0,92.0,72.89,40.0,0.028624020087217296,0.1,8.09,93.0,58.31092601102941,613.62939906637,22.0,6.0046654608463035,7.0,45.0,27.3978533461758,16.0,658.0,61.51489311706678,88.0,874.0,0.05412946428571429,1.7661576704545454,1.0820983125458548,7.679959515993053,8.805025834638132,,11.092266243472164,752.0,388.0,3.0,4520.0,752.0,2.0,55.0,65,22.5,16.0,7.0,8.058262907272029,AC,28
2188,2284,2022,2,3,1928.0,0.53,1.05,76.0,67.0,85.0,103.92,44.0,0.019,0.11,15.48,95.0,58.31092601102941,613.62939906637,978.3758490629483,6.0046654608463035,9.0,22.0,61.0,137.0,734.4432053040512,66.0,38.0,108.0,0.05412946428571429,1.7661576704545454,1.0820983125458548,7.679959515993053,8.805025834638132,,11.092266243472164,924.8565434619634,392.6735188891561,13.521466712279867,3792.0,747.0,2.0,45.0,76,11.5,5.0,7.0,8.058262907272029,AC,11
2189,2285,2022,2,3,1928.0,3.14,6.31,88.0,90.0,93.0,53.17,46.0,0.001,0.14,7.0,95.0,58.31092601102941,613.62939906637,978.3758490629483,6.0046654608463035,8.0,29.0,27.3978533461758,72.0,504.0,61.51489311706678,231.0,888.0,0.05412946428571429,1.7661576704545454,1.0820983125458548,7.679959515993053,8.805025834638132,,11.092266243472164,924.8565434619634,392.6735188891561,13.521466712279867,2930.0,749.0,2.0,55.0,65,14.5,8.0,7.0,8.058262907272029,AC,31
2190,2286,2022,2,3,1928.0,6.06,12.18,85.0,94.0,85.0,45.6,44.0,0.001,0.15,14.61,78.0,58.31092601102941,613.62939906637,46.0,6.0046654608463035,2.0,172.0,27.3978533461758,113.0,1972.0,61.51489311706678,1.0,353.0,0.05412946428571429,1.7661576704545454,1.0820983125458548,7.679959515993053,8.805025834638132,,11.092266243472164,11.0,14.0,1.0,3095.0,747.0,2.0,55.0,65,22.5,16.0,7.0,8.058262907272029,AC,39
2191,2287,2022,2,1,1986.0,0.77,1.63,36.0,8.0,64.0,235.85,36.0,0.079,0.13,35.89,64.0,58.31092601102941,613.62939906637,978.3758490629483,8.0,16.0,48.0,27.3978533461758,237.30891516107968,131.0,61.51489311706678,11.0,101.0,0.05412946428571429,1.7661576704545454,1.0820983125458548,5.0,36.0,,23.0,128.0,1262.0,56.0,4140.0,737.0,2.0,25.0,74,9.5,7.564214440483373,10.0,8.058262907272029,PC,48
2192,2288,2022,2,3,1928.0,0.41,0.82,79.0,86.0,74.0,63.13,35.0,0.028624020087217296,0.11,26.2,31.0,58.31092601102941,613.62939906637,978.3758490629483,6.0046654608463035,39.01829500234082,554.0,27.3978533461758,237.30891516107968,2653.0,61.51489311706678,279.90047538169455,164.0,0.05412946428571429,1.7661576704545454,1.0820983125458548,7.679959515993053,8.805025834638132,,11.092266243472164,924.8565434619634,392.6735188891561,13.521466712279867,3170.0,753.0,2.0,55.0,65,18.0,11.0,7.0,8.058262907272029,AC,5
2193,2289,2022,2,3,1930.0,7.66,15.33,78.0,85.0,71.0,64.25,41.0,0.001,0.11,28.88,39.0,58.31092601102941,613.62939906637,46.0,6.0046654608463035,1.0,486.0,27.3978533461758,1.0,3185.0,61.51489311706678,279.90047538169455,783.0,0.05412946428571429,1.7661576704545454,1.0820983125458548,7.679959515993053,8.805025834638132,,11.092266243472164,52.0,3.0,2.0,2957.0,752.0,2.0,55.0,65,18.0,11.0,7.0,8.058262907272029,AC,82
2194,2290,2022,2,1,1960.0,5.37,10.76,53.0,56.0,67.0,128.59,39.0,0.0985,0.06,32.58,91.0,58.31092601102941,613.62939906637,978.3758490629483,4.0,1.0,12.0,7.0,4.0,10.0,74.0,57.0,46.0,0.05412946428571429,1.7661576704545454,1.0820983125458548,2.0,6.0,,1.0,1688.0,829.0,16.0,3340.0,752.0,2.0,55.0,74,10.0,7.564214440483373,10.0,4.0,PC,41
2195,2291,2022,2,3,1921.0,1.32,2.67,86.0,89.0,88.0,56.11,49.0,0.028624020087217296,0.12,12.45,56.0,58.31092601102941,613.62939906637,206.0,6.0046654608463035,12.0,334.0,27.3978533461758,237.30891516107968,55.0,61.51489311706678,3.0,245.0,0.05412946428571429,1.7661576704545454,1.0820983125458548,7.679959515993053,8.805025834638132,,11.092266243472164,924.8565434619634,392.6735188891561,13.521466712279867,5200.0,1627.0,2.0,55.0,65,23.0,15.0,8.0,8.058262907272029,AC,105
2196,2292,2022,2,1,2013.0,1.81,5.13,68.0,56.0,78.0,129.83,48.0,0.0315,0.1,22.23,87.0,58.31092601102941,613.62939906637,978.3758490629483,1.0,8.0,18.0,27.3978533461758,7.0,15.0,26.0,21.0,1061.3347857808894,0.05412946428571429,1.7661576704545454,1.0820983125458548,7.679959515993053,1.0,,3.0,11.0,179.0,3.0,12600.0,1469.0,3.0,40.0,74,10.0,7.564214440483373,10.0,12.0,PC,256
2197,2293,2022,2,1,1940.0,0.38,1.03,59.0,27.0,91.0,194.33,50.4401533018868,0.051,0.11,8.55,95.0,58.31092601102941,613.62939906637,978.3758490629483,1.0,4.0,2.0,27.3978533461758,237.30891516107968,734.4432053040512,61.51489311706678,10.0,1061.3347857808894,0.05412946428571429,1.7661576704545454,1.0820983125458548,7.679959515993053,8.805025834638132,,6.0,924.8565434619634,6370.0,35.0,6550.0,664.0,3.0,30.0,74,8.0,7.564214440483373,8.0,8.058262907272029,PC,220
2198,2294,2022,3,4,1955.0,4.21,8.41,78.0,75.0,92.0,86.25,60.0,0.028624020087217296,0.22,7.56,66.0,58.31092601102941,613.62939906637,327.0,6.0046654608463035,5.0,154.0,27.3978533461758,237.30891516107968,115.0,61.51489311706678,279.90047538169455,217.0,0.05412946428571429,1.7661576704545454,1.0820983125458548,7.679959515993053,8.805025834638132,,11.092266243472164,1.0,392.6735188891561,13.521466712279867,845.0,234.0,2.0,55.0,69,17.0,17.0,9.186688249960618,6.0,MS,33
2199,2295,2022,3,4,1955.0,0.86,1.72,74.0,64.0,92.0,112.02,51.0,0.028624020087217296,0.19,8.05,59.0,58.31092601102941,49.0,978.3758490629483,6.0046654608463035,3.0,193.0,27.3978533461758,22.0,163.0,61.51489311706678,279.90047538169455,349.0,0.05412946428571429,1.7661576704545454,1.0820983125458548,7.679959515993053,8.805025834638132,,11.092266243472164,924.8565434619634,392.6735188891561,13.521466712279867,985.0,236.0,2.0,40.0,69,16.0,16.0,9.186688249960618,8.058262907272029,MS,6
2200,2296,2022,3,4,1966.0,6.71,13.42,94.0,85.0,79.44217507182603,64.42,50.4401533018868,0.028624020087217296,0.1301202743446321,22.823510061817487,70.86870317179512,58.31092601102941,613.62939906637,978.3758490629483,6.0046654608463035,39.01829500234082,212.15784691500377,27.3978533461758,237.30891516107968,734.4432053040512,61.51489311706678,279.90047538169455,1061.3347857808894,0.05412946428571429,1.7661576704545454,1.0820983125458548,7.679959515993053,8.805025834638132,,11.092266243472164,924.8565434619634,392.6735188891561,13.521466712279867,1030.0,236.0,2.0,55.0,69,13.5,14.0,9.186688249960618,6.0,AC,23
2201,2297,2022,3,4,1966.0,0.89,1.78,94.0,85.0,79.44217507182603,64.42,50.4401533018868,0.028624020087217296,0.1301202743446321,22.823510061817487,70.86870317179512,58.31092601102941,613.62939906637,978.3758490629483,6.0046654608463035,39.01829500234082,212.15784691500377,27.3978533461758,237.30891516107968,734.4432053040512,61.51489311706678,279.90047538169455,1061.3347857808894,0.05412946428571429,1.7661576704545454,1.0820983125458548,7.679959515993053,8.805025834638132,,11.092266243472164,924.8565434619634,392.6735188891561,13.521466712279867,1098.0,221.0,2.0,45.0,69,10.0,10.0,9.186688249960618,6.0,AC,6
2202,2298,2022,3,4,1958.0,5.93,11.86,94.0,85.0,79.44217507182603,64.42,50.4401533018868,0.028624020087217296,0.1301202743446321,22.823510061817487,70.86870317179512,58.31092601102941,613.62939906637,978.3758490629483,6.0046654608463035,39.01829500234082,212.15784691500377,27.3978533461758,237.30891516107968,734.4432053040512,61.51489311706678,279.90047538169455,1061.3347857808894,0.05412946428571429,1.7661576704545454,1.0820983125458548,7.679959515993053,8.805025834638132,,11.092266243472164,924.8565434619634,392.6735188891561,13.521466712279867,1100.0,216.0,2.0,55.0,69,12.5,13.0,9.186688249960618,6.0,AC,36
2203,2299,2022,3,4,1958.0,0.55,1.1,58.0,38.0,78.0,169.07,52.0,0.028624020087217296,0.2,21.78,13.0,58.31092601102941,137.0,1059.0,6.0046654608463035,26.0,381.0,27.3978533461758,237.30891516107968,345.0,61.51489311706678,368.0,1572.0,0.05412946428571429,1.7661576704545454,1.0820983125458548,7.679959515993053,8.805025834638132,,11.092266243472164,257.0,1276.0,9.0,1097.0,218.0,2.0,55.0,60,12.0,12.0,9.186688249960618,6.0,AC,7
2204,2300,2022,3,4,1958.0,0.51,1.0,56.0,28.0,83.0,190.84,50.0,0.028624020087217296,0.2,16.72,19.0,58.31092601102941,613.62939906637,146.0,6.0046654608463035,7.0,378.0,27.3978533461758,98.0,174.0,61.51489311706678,8.0,71.0,0.05412946428571429,1.7661576704545454,1.0820983125458548,7.679959515993053,8.805025834638132,,11.092266243472164,1192.0,966.0,14.0,1130.0,218.0,2.0,55.0,60,12.0,12.0,9.186688249960618,6.0,AC,9
2205,2301,2022,3,1,1994.0,0.33,0.66,52.0,43.0,44.0,157.79,51.0,0.018,0.11,56.44,31.0,58.31092601102941,613.62939906637,978.3758490629483,37.0,49.0,18.0,289.0,609.0,225.0,61.51489311706678,40.0,108.0,0.05412946428571429,1.7661576704545454,1.0820983125458548,7.679959515993053,8.805025834638132,,11.092266243472164,15128.0,392.6735188891561,33.0,7550.0,1075.0,2.0,55.0,74,10.0,7.564214440483373,10.0,6.0,PC,29
2206,2302,2022,3,1,1994.0,0.54,1.54,72.63327632543367,67.64203852718849,79.23847841989759,104.0527958038546,46.0,0.0150240185320653,0.1212167763960009,20.768690563277246,66.77609386458079,1.221435546875,99.07958984375,342.3466796875,1.999755859375,29.28662109375,178.152587890625,6.3759765625,138.12890625,541.602294921875,14.274658203125,167.046142578125,813.520263671875,0.0068359375,0.01416015625,0.0105160185864514,1.4567772264298773,2.3502219900757377,,3.347517730496454,478.247802734375,190.70654296875,7.830078125,9133.0,1227.0,3.0,55.0,74,13.024221453287195,5.164607019278299,8.086999505684627,3.228868017795353,PC,64
2207,2303,2022,3,1,1995.0,0.68,1.47,36.0,53.0,20.0,135.41,46.0,0.0815,0.13,80.1,91.0,58.31092601102941,613.62939906637,978.3758490629483,2.0,2.0,12.0,27.3978533461758,47.0,9.0,61.51489311706678,279.90047538169455,53.0,0.05412946428571429,1.7661576704545454,1.0820983125458548,24.0,46.0,,26.0,1163.0,349.0,5.0,7133.0,1002.0,2.0,55.0,74,10.0,7.564214440483373,10.0,6.0,PC,54
2208,2304,2022,3,3,1934.0,7.74,15.54,55.0,48.0,70.0,146.97,52.0,0.0025,0.28,30.0,24.0,58.31092601102941,92.0,500.0,25.0,277.0,148.0,1.0,290.0,126.0,3.0,2964.0,1118.0,0.05412946428571429,1.7661576704545454,1.0820983125458548,7.679959515993053,8.805025834638132,,1.0,665.0,134.0,9.0,4006.0,365.0,2.0,55.0,65,16.0,9.0,7.0,8.058262907272029,AC,167
2209,2305,2022,3,1,1984.0,1.18,4.29,49.0,38.0,52.0,169.96,42.0,0.0405,0.18,47.91,70.86870317179512,58.31092601102941,613.62939906637,978.3758490629483,7.0,173.0,44.0,27.3978533461758,111.0,94.0,61.51489311706678,1301.0,372.0,0.05412946428571429,1.7661576704545454,1.0820983125458548,9.0,3.0,,12.0,1467.0,2506.0,93.0,7917.0,499.0,5.0,35.0,74,9.0,7.564214440483373,9.0,8.058262907272029,PC,112
2210,2306,2022,3,1,1985.0,1.69,4.6,34.0,30.0,32.0,187.41,39.0,0.0655,0.12,68.13,90.0,58.31092601102941,613.62939906637,978.3758490629483,4.0,6.0,8.0,184.0,275.0,120.0,66.0,151.0,316.0,0.05412946428571429,1.7661576704545454,1.0820983125458548,30.0,15.0,,18.0,2397.0,2266.0,108.0,15650.0,611.0,2.0,45.0,74,9.0,7.564214440483373,9.0,8.058262907272029,PC,245
2211,2307,2022,3,1,2000.0,0.45,1.02,65.0,44.0,86.0,156.63,37.0,0.0395,0.07,14.49,97.0,58.31092601102941,613.62939906637,978.3758490629483,6.0046654608463035,2.0,3.0,27.3978533461758,237.30891516107968,25.0,61.51489311706678,279.90047538169455,12.0,0.05412946428571429,1.7661576704545454,1.0820983125458548,7.679959515993053,2.0,,43.0,793.0,119.0,14.0,9350.0,721.0,2.0,55.0,74,10.5,7.564214440483373,11.0,6.0,PC,74
2212,2308,2022,3,1,2000.0,0.41,1.05,61.0,61.0,53.0,117.46,40.0,0.0285,0.1,47.48,95.0,58.31092601102941,613.62939906637,978.3758490629483,3.0,39.01829500234082,8.0,27.3978533461758,237.30891516107968,734.4432053040512,61.51489311706678,279.90047538169455,1061.3347857808894,0.05412946428571429,1.7661576704545454,1.0820983125458548,5.0,15.0,,82.0,1387.0,392.6735188891561,5.0,8462.0,596.0,3.0,45.0,74,10.5,7.564214440483373,11.0,6.0,PC,166
2213,2309,2022,3,1,2000.0,1.03,2.24,68.0,60.0,71.0,121.13,50.0,0.027,0.08,29.37,97.0,58.31092601102941,613.62939906637,978.3758490629483,2.0,2.0,212.15784691500377,14.0,237.30891516107968,734.4432053040512,61.51489311706678,279.90047538169455,1061.3347857808894,0.05412946428571429,1.7661576704545454,1.0820983125458548,4.0,5.0,,54.0,81.0,392.6735188891561,2.0,7700.0,585.0,2.0,45.0,74,10.0,7.564214440483373,10.0,6.0,AC,133
2214,2310,2022,3,1,1995.0,3.07,7.37,62.0,60.0,64.0,120.96,41.0,0.046,0.09,35.6,94.0,58.31092601102941,613.62939906637,978.3758490629483,5.0,3.0,1.0,1.0,237.30891516107968,1.0,61.51489311706678,279.90047538169455,1061.3347857808894,0.05412946428571429,1.7661576704545454,1.0820983125458548,8.0,9.0,,80.0,297.0,94.0,10.0,9941.0,807.0,2.0,50.0,74,9.5,7.564214440483373,10.0,6.0,AC,480
2215,2311,2022,3,1,1994.0,1.17,3.51,42.0,35.0,40.0,176.39,37.0,0.049,0.15,59.75,73.0,58.31092601102941,613.62939906637,978.3758490629483,9.0,11.0,31.0,13.0,12.0,734.4432053040512,29.0,25.0,16.0,0.05412946428571429,1.7661576704545454,1.0820983125458548,23.0,21.0,,55.0,2964.0,1498.0,56.0,12900.0,1086.0,3.0,35.0,74,10.0,7.564214440483373,10.0,6.0,AC,437
2216,2312,2022,3,3,1947.0,0.32,0.8,46.0,52.0,49.0,139.11,47.0,0.028624020087217296,0.34,51.38,10.0,58.31092601102941,613.62939906637,3873.0,6.0046654608463035,137.0,519.0,27.3978533461758,1271.0,1342.0,61.51489311706678,1375.0,3843.0,0.05412946428571429,1.7661576704545454,1.0820983125458548,7.679959515993053,8.805025834638132,,11.092266243472164,87.0,392.6735188891561,3.0,1673.0,245.0,2.0,45.0,65,20.5,13.0,8.0,8.058262907272029,AC,1
2217,2313,2022,3,3,1963.0,0.6,2.4,32.0,10.0,44.0,230.71,58.0,0.028624020087217296,0.23,56.15,15.0,58.31092601102941,528.0,3053.0,3.0,34.0,628.0,27.3978533461758,131.0,1275.0,61.51489311706678,1722.0,4507.0,0.05412946428571429,1.7661576704545454,1.0820983125458548,7.679959515993053,8.805025834638132,,11.092266243472164,1162.0,392.6735188891561,17.0,2448.0,245.0,4.0,30.0,65,18.0,10.0,8.0,8.058262907272029,AC,7
2218,2314,2022,3,3,1963.0,0.58,0.94,47.0,18.0,67.0,213.72,40.0,0.028624020087217296,0.17,32.64,39.0,58.31092601102941,613.62939906637,2483.0,6.0046654608463035,43.0,430.0,27.3978533461758,110.0,1874.0,61.51489311706678,251.0,1431.0,0.05412946428571429,1.7661576704545454,1.0820983125458548,7.679959515993053,8.805025834638132,,11.092266243472164,751.0,1003.0,28.0,1865.0,236.0,2.0,30.0,65,13.0,5.0,8.0,8.058262907272029,AC,19
2219,2315,2022,3,4,1962.0,5.79,11.58,55.0,49.0,61.0,144.75,43.0,0.028624020087217296,0.2,38.98,70.86870317179512,58.31092601102941,5888.0,1469.0,6.0046654608463035,208.0,171.0,27.3978533461758,1398.0,400.0,61.51489311706678,1123.0,1091.0,0.05412946428571429,1.7661576704545454,1.0820983125458548,7.679959515993053,8.805025834638132,,11.092266243472164,301.0,53.0,2.0,1048.0,230.0,2.0,55.0,60,11.0,11.0,9.186688249960618,2.0,AC,15
2220,2316,2022,3,4,1963.0,9.71,19.42,67.0,58.0,83.0,125.55,49.0,0.028624020087217296,0.22,16.94,31.0,58.31092601102941,2.0,3.0,6.0046654608463035,52.0,254.0,27.3978533461758,276.0,918.0,61.51489311706678,51.0,656.0,0.05412946428571429,1.7661576704545454,1.0820983125458548,7.679959515993053,8.805025834638132,,11.092266243472164,115.0,392.6735188891561,13.521466712279867,1055.0,231.0,2.0,55.0,60,12.0,12.0,9.186688249960618,6.0,AC,28
2221,2317,2022,3,4,1962.0,4.59,9.18,67.0,64.0,83.0,111.58,44.0,0.028624020087217296,0.28,17.44,37.0,58.31092601102941,613.62939906637,18.0,6.0046654608463035,51.0,226.0,1.0,260.0,541.0,61.51489311706678,27.0,249.0,0.05412946428571429,1.7661576704545454,1.0820983125458548,7.679959515993053,8.805025834638132,,11.092266243472164,924.8565434619634,392.6735188891561,13.521466712279867,1210.0,231.0,2.0,55.0,60,12.0,12.0,9.186688249960618,2.0,AC,13
2222,2318,2022,3,3,1965.0,1.1,2.2,44.0,29.0,55.0,188.31,37.0,0.028624020087217296,0.24,44.73,17.0,58.31092601102941,81.0,687.0,6.0046654608463035,202.0,367.0,13.0,660.0,616.0,61.51489311706678,1641.0,3672.0,0.05412946428571429,1.7661576704545454,1.0820983125458548,7.679959515993053,8.805025834638132,,11.092266243472164,1074.0,87.0,5.0,2203.0,329.0,2.0,55.0,65,11.0,3.0,8.0,8.058262907272029,AC,15
